disbursed_amount,asset_cost,ltv,branch_id,Date_of_Birth,Employment_Type,DisbursalDate,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS_SCORE,DELINQUENT_ACCTS_IN_LAST_SIX_MONTHS,CREDIT_HISTORY_LENGTH,NO_OF_INQUIRIES,loan_default
60947,77990,79.5,152,21-08-86,Self employed,8/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
33484,82221,42.57,48,15-06-81,Self employed,24-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
37739,51000,75.1,136,20-09-86,Self employed,14-10-18,1,1,0,0,0,0,754,0,5yrs 1mon,0,0
56181,68144,85,34,24-11-95,Salaried,20-09-18,1,0,0,1,0,0,17,0,0yrs 2mon,0,0
31324,80365,41.06,8,10/4/1993,Salaried,6/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
47774,62910,79.8,105,11/10/1970,Salaried,30-09-18,1,1,0,0,0,0,14,0,2yrs 5mon,0,0
52878,67710,79.46,105,7/8/1987,Salaried,22-10-18,1,1,0,0,0,0,300,0,5yrs 5mon,0,0
51078,69527,76.23,251,20-02-86,Self employed,9/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
40594,68120,61.66,160,10/7/1986,Salaried,31-10-18,1,0,0,1,0,0,761,0,0yrs 9mon,0,0
43594,66387,66.58,34,17-09-94,Salaried,23-10-18,1,0,0,1,0,0,824,0,1yrs 0mon,0,0
54303,95296,57.71,67,18-08-82,Self employed,16-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
65789,81718,84.44,159,10/9/1980,Self employed,27-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
44320,70724,65,36,1/1/1996,Salaried,21-08-18,1,0,1,1,0,0,0,0,0yrs 0mon,0,0
53303,61621,89.26,79,4/6/1999,,30-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
52078,60639,89.05,79,7/9/1980,Salaried,22-08-18,1,0,0,0,1,0,0,0,0yrs 0mon,0,0
54959,76900,72.82,138,20-12-91,Salaried,31-08-18,1,1,0,0,1,0,660,0,2yrs 11mon,0,0
65669,84219,79.55,159,1/1/1996,Self employed,21-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
51653,108847,50.53,7,24-12-89,Self employed,17-10-18,1,1,0,0,0,0,17,0,0yrs 3mon,1,0
55653,83247,69.67,61,1/6/1997,Salaried,19-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60200,73800,84.01,10,20-06-97,Self employed,10/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
55488,67093,85,5,15-03-79,Salaried,12/10/2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,0
61213,73035,84.89,5,6/10/1985,Self employed,31-10-18,1,0,0,0,1,0,701,0,4yrs 7mon,0,0
63469,87295,77.9,5,11/4/1987,Self employed,18-08-18,1,1,0,0,0,0,641,0,0yrs 10mon,0,1
60613,75000,82.67,258,7/9/1988,Salaried,29-09-18,1,1,0,0,0,0,679,0,5yrs 3mon,0,0
61100,71530,87.38,2,5/5/1970,Self employed,14-09-18,1,1,0,0,0,0,18,0,4yrs 7mon,0,0
58759,77500,76.77,2,28-08-89,Salaried,15-09-18,1,1,0,0,0,0,678,0,1yrs 5mon,0,0
45849,60865,78.86,68,11/8/1985,Salaried,7/8/2018,1,0,0,1,0,0,830,0,1yrs 3mon,0,0
55011,67057,85,61,18-02-95,Self employed,11/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
79186,93361,86.22,136,29-03-86,Salaried,22-10-18,1,0,0,1,0,0,757,0,3yrs 7mon,0,0
64282,80810,81.67,67,25-06-80,Salaried,22-10-18,1,1,0,0,0,0,654,1,3yrs 6mon,0,0
64882,106150,63.12,255,21-05-92,Self employed,4/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
72500,99000,75.44,82,1/1/1987,Salaried,24-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
37939,61993,62.1,79,1/7/1976,Self employed,20-10-18,1,0,0,0,1,0,0,0,0yrs 0mon,0,1
47778,65783,77.53,70,14-12-86,Salaried,26-10-18,1,1,0,0,0,0,836,0,3yrs 0mon,0,0
53214,71666,79.54,3,14-03-88,Salaried,10/10/2018,1,1,1,0,0,0,755,0,1yrs 2mon,1,0
40094,57600,71.53,15,17-03-66,Self employed,14-08-18,1,1,0,0,0,0,642,1,2yrs 2mon,0,0
58259,67780,88.52,250,5/3/1979,Salaried,20-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
18040,57238,33.19,15,2/6/1974,Salaried,16-08-18,1,1,0,0,0,0,671,0,10yrs 6mon,0,0
56526,65049,89.93,15,17-03-82,Salaried,20-10-18,1,1,0,0,0,0,825,0,0yrs 10mon,0,0
55353,96881,59.87,120,9/5/1996,Self employed,28-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
55721,70107,81.25,136,31-05-96,Salaried,22-09-18,1,1,0,0,0,0,17,0,0yrs 6mon,0,0
16980,60973,30.34,20,2/7/1996,Self employed,24-08-18,1,1,0,0,0,0,738,0,0yrs 11mon,0,0
23661,73831,34.54,120,10/4/1992,Self employed,4/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56513,75000,77.33,248,14-04-90,Salaried,27-10-18,1,1,0,0,0,0,763,0,0yrs 8mon,0,1
50803,67000,76.87,68,21-01-92,Self employed,10/10/2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,0
50900,59145,87.92,15,21-07-73,Salaried,22-08-18,1,1,0,0,0,0,626,0,1yrs 7mon,0,0
54759,69624,81.15,19,9/6/1979,Self employed,10/10/2018,1,1,0,0,0,0,700,0,2yrs 1mon,1,0
97390,134440,74.31,29,27-07-00,,13-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
43394,72200,62.33,8,10/2/1989,Self employed,16-08-18,1,1,0,0,0,0,763,0,0yrs 9mon,0,0
46349,68712,69.86,3,15-01-73,Self employed,25-09-18,1,1,1,0,0,0,825,0,0yrs 9mon,0,0
48849,59680,83.78,5,1/1/1970,Salaried,30-08-18,1,1,0,0,0,0,598,0,1yrs 6mon,1,1
48349,67425,74.16,3,1/1/1970,Self employed,23-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
27511,75824,38.25,11,1/1/1990,Self employed,20-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
83933,117000,72.56,2,26-08-93,Self employed,24-10-18,1,1,0,0,0,0,585,0,2yrs 11mon,2,0
22888,112281,21.64,120,3/1/1983,Salaried,13-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
47473,71556,71.27,5,18-04-63,Self employed,26-09-18,1,1,0,0,0,0,479,1,13yrs 10mon,0,0
66882,98445,70.09,7,17-02-94,Self employed,6/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
39394,63645,63.63,18,16-07-74,Salaried,20-08-18,1,1,0,0,0,0,553,0,6yrs 5mon,0,0
54619,70155,81.25,103,25-12-93,Self employed,20-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
57013,69568,84.81,259,1/1/1997,Self employed,14-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,1
46369,76814,63.79,1,1/1/1975,Salaried,21-08-18,1,0,0,1,0,0,741,0,1yrs 5mon,0,0
73817,102500,73.17,159,1/1/1997,Self employed,15-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
48349,65223,75.13,207,1/1/1983,Self employed,20-10-18,1,1,0,0,0,0,657,0,0yrs 4mon,1,0
74579,111000,68.47,8,20-03-89,Self employed,27-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
53819,64100,88.92,138,3/10/1981,Self employed,11/8/2018,1,0,0,1,0,0,681,0,1yrs 11mon,0,0
44849,71595,64.25,74,1/1/1990,Self employed,26-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49803,69018,74.62,74,1/1/1978,Salaried,21-08-18,1,1,0,0,0,0,564,1,8yrs 9mon,0,0
54659,74000,75.68,67,1/1/1969,Self employed,13-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
55013,71468,79.76,7,11/2/1992,Self employed,31-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
36939,76538,49.65,250,1/1/1973,Salaried,21-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56474,67900,85,5,25-06-87,Self employed,30-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
37139,56407,68.43,15,1/5/1995,Self employed,25-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
44349,70188,65.54,162,1/6/1984,Salaried,7/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
52578,70387,76.01,20,26-11-77,Salaried,20-10-18,1,1,0,0,0,0,738,0,0yrs 4mon,0,0
59993,78102,81.94,5,20-03-71,Self employed,18-08-18,1,0,0,0,1,0,555,1,13yrs 11mon,0,0
41394,67876,63.35,11,2/12/1986,Self employed,8/8/2018,1,0,0,1,0,0,845,0,1yrs 6mon,0,1
57559,73098,82.08,42,14-04-73,Self employed,23-10-18,1,1,0,0,0,0,825,0,1yrs 2mon,0,0
58959,66377,89.94,15,11/6/1970,Salaried,10/10/2018,1,1,0,0,0,0,634,1,2yrs 7mon,0,0
46369,65796,74.47,120,1/1/2000,,31-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
26029,73924,35.85,42,15-09-88,Self employed,22-10-18,1,0,0,1,0,0,18,0,2yrs 0mon,0,1
46849,64866,74,3,8/10/1976,Salaried,19-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
58091,68000,89.85,19,1/8/1986,Self employed,17-08-18,1,1,0,0,0,0,15,0,0yrs 0mon,0,1
41394,91164,47.17,120,1/1/1986,Salaried,9/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60947,69880,88.72,162,16-06-89,Self employed,31-10-18,1,1,0,0,0,0,17,0,0yrs 0mon,0,1
46054,70329,68.25,120,1/1/1989,Self employed,7/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60933,77365,82.72,10,10/11/1988,Self employed,29-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
46049,63681,73.81,20,4/3/1989,Self employed,22-08-18,1,1,0,0,0,0,0,0,0yrs 10mon,0,1
61175,96228,65.71,254,22-04-84,Self employed,17-08-18,1,0,0,0,1,0,642,0,1yrs 11mon,0,1
52803,63177,85.47,48,1/1/1995,Self employed,27-10-18,1,1,0,0,0,0,459,0,2yrs 0mon,0,1
45864,59343,83.41,74,22-04-94,Self employed,8/9/2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,0
49803,66982,76.14,162,15-08-95,Self employed,23-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
47549,73615,65.48,1,2/11/1981,Self employed,25-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
29844,68351,46.82,152,16-10-78,Self employed,27-08-18,1,1,0,0,1,0,0,0,0yrs 0mon,0,0
47549,62901,77.9,105,12/1/1985,Salaried,25-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56559,68500,84.67,136,5/8/1980,Self employed,5/10/2018,1,1,0,0,0,0,674,1,3yrs 6mon,0,0
53303,81511,67.48,103,1/1/1992,Self employed,16-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
69144,93666,77.94,2,5/5/1977,Salaried,11/8/2018,1,1,0,0,0,0,547,1,1yrs 11mon,1,0
53453,62729,87.36,73,18-09-87,Self employed,25-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49308,58750,85.7,72,15-08-71,Self employed,31-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54759,75480,73.53,146,1/1/1995,Salaried,24-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
48549,75400,65.92,10,15-07-76,Self employed,26-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
61697,73520,85.69,97,31-05-59,Self employed,27-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54259,88131,63.54,74,2/2/1979,Self employed,3/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
51503,63279,83.76,160,3/2/1982,Self employed,13-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49078,65744,77.57,162,1/1/1997,Salaried,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
63613,73082,88.94,5,10/3/1977,Self employed,27-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,4,0
52303,73104,73.87,251,7/5/1994,Self employed,25-10-18,1,0,1,1,0,0,0,0,0yrs 0mon,0,0
74501,85298,89.98,2,15-06-88,Self employed,4/8/2018,1,1,0,0,0,0,737,0,1yrs 3mon,0,0
67019,81000,83.77,2,28-02-99,,21-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
72317,102995,71.36,36,1/1/1997,Salaried,17-10-18,1,0,1,1,0,0,0,0,0yrs 0mon,0,0
56750,64986,89.25,5,24-04-76,Self employed,23-08-18,1,1,0,0,0,0,705,0,1yrs 9mon,0,0
43394,90467,49.74,65,1/8/1990,Self employed,28-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
66669,102630,66.26,2,1/6/1980,Salaried,22-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
57513,66535,89.43,249,1/1/1975,Self employed,27-08-18,1,1,0,0,0,0,738,0,0yrs 4mon,1,1
63247,72000,90,2,5/10/1984,Self employed,18-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
72417,98208,74.94,35,30-06-99,,17-10-18,1,1,0,0,0,0,575,0,2yrs 3mon,0,0
63647,72456,89.71,18,1/1/1993,Self employed,25-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,1
60513,78000,79.49,147,16-06-88,Salaried,18-09-18,1,1,0,0,0,0,615,0,0yrs 9mon,0,0
63947,73235,88.76,158,10/12/1979,Self employed,20-10-18,1,1,0,0,0,0,825,0,1yrs 8mon,1,1
57853,75404,82.22,5,5/5/1972,Salaried,27-09-18,1,1,0,0,1,0,0,0,0yrs 0mon,0,0
36179,66100,57.49,68,1/1/1983,Salaried,12/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60947,71157,88.54,7,5/2/1985,Self employed,10/8/2018,1,1,0,0,0,0,640,0,1yrs 9mon,0,0
53803,71627,76.79,3,21-05-96,Self employed,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
25529,63565,42.48,42,1/1/1989,Self employed,23-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
51703,66660,79.51,67,1/5/1971,Self employed,23-10-18,1,1,0,0,0,0,684,0,1yrs 6mon,0,0
38439,67521,57.76,14,1/1/1979,Salaried,4/10/2018,1,1,0,0,0,0,300,0,11yrs 5mon,0,0
57259,73550,78.86,16,1/1/1994,Salaried,28-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
39394,66225,61.91,202,22-07-91,Salaried,29-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
42739,91324,50.37,103,15-01-94,Salaried,14-08-18,1,1,0,0,0,0,666,0,2yrs 2mon,0,0
62447,80500,79.5,2,13-01-90,Salaried,11/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,3,0
56763,68728,84.39,146,1/1/1986,Self employed,16-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
35439,52200,70.88,103,1/1/1987,Self employed,20-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
70423,98325,73.02,67,8/12/1989,Salaried,17-10-18,1,0,0,1,0,0,763,0,1yrs 10mon,0,0
74079,105422,72.09,103,15-03-90,Salaried,24-10-18,1,1,0,0,0,0,651,0,0yrs 9mon,0,0
44919,67657,67.99,18,1/1/1968,Self employed,23-10-18,1,1,0,0,0,0,733,0,2yrs 1mon,0,0
56259,98341,58.98,152,23-12-95,Self employed,8/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
46349,74584,64.36,79,20-01-85,Self employed,6/9/2018,1,0,0,0,1,0,0,0,0yrs 0mon,0,1
59207,82205,75.42,8,23-11-95,Self employed,25-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56013,114000,50.88,152,21-08-91,Salaried,28-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
67002,106000,65.09,8,13-09-88,Self employed,25-10-18,1,1,0,0,0,0,300,0,3yrs 4mon,0,0
55013,64481,88.4,2,10/3/1974,Salaried,29-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
48349,59658,82.97,73,1/1/1971,Self employed,1/8/2018,1,1,0,0,0,0,606,0,11yrs 8mon,0,1
34439,79300,45.4,10,10/10/1996,Self employed,18-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
50303,67357,75.72,48,1/1/1992,Salaried,29-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
52303,68031,79.38,17,7/2/1984,Self employed,21-08-18,1,0,0,1,0,0,743,0,0yrs 11mon,0,1
53552,72539,76.56,65,31-01-74,Salaried,3/10/2018,1,0,1,1,0,0,662,0,2yrs 11mon,0,0
59413,73548,82.94,138,12/11/1996,Salaried,23-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
58227,87343,69.84,120,1/1/1996,Self employed,31-10-18,1,1,0,0,0,0,17,0,0yrs 0mon,0,0
52353,68476,80.32,138,10/6/1967,Self employed,7/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
36839,73600,51.63,16,5/7/1979,Salaried,30-08-18,1,1,0,0,0,0,763,0,0yrs 7mon,0,0
57067,71125,82.11,78,24-12-63,Salaried,21-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
52303,102803,51.85,35,2/4/1998,,31-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56459,66000,88.18,73,1/4/1987,,19-09-18,1,0,0,1,1,0,0,0,0yrs 0mon,0,0
51303,63550,81.83,147,24-06-87,Salaried,27-09-18,1,1,0,0,0,0,16,0,0yrs 6mon,0,0
47630,57512,85,67,15-08-85,Self employed,28-08-18,1,1,0,0,0,0,726,1,1yrs 9mon,0,1
57369,72806,81.04,138,16-04-95,Salaried,12/10/2018,1,0,0,0,1,0,0,0,0yrs 0mon,0,1
57959,73800,79.95,5,7/4/1984,Self employed,14-08-18,1,1,0,0,0,0,398,1,2yrs 6mon,0,0
46349,70618,67.97,36,1/9/1962,Self employed,4/8/2018,1,0,1,1,0,0,819,0,3yrs 0mon,0,0
52378,74776,71.28,65,1/10/1995,Salaried,31-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
40194,58300,69.98,153,5/1/1991,Self employed,15-10-18,1,1,0,0,0,0,825,0,0yrs 7mon,0,0
51078,59577,88.96,34,14-07-78,Self employed,29-09-18,1,1,0,0,0,0,618,0,3yrs 4mon,1,1
49713,74316,71.32,7,28-12-75,Salaried,31-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
52303,67700,78.29,68,17-10-96,Salaried,25-10-18,1,1,0,0,0,0,679,0,1yrs 1mon,1,0
62413,76300,83.88,136,14-06-80,Self employed,31-08-18,1,1,0,0,0,0,300,0,4yrs 9mon,1,0
71817,102943,71.88,74,1/1/1997,Self employed,30-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
45079,59853,78.07,73,1/1/1971,Salaried,1/8/2018,1,1,0,0,0,0,730,0,5yrs 9mon,0,0
40840,65865,66.04,251,17-05-88,Self employed,23-08-18,1,0,0,0,1,0,0,0,0yrs 0mon,1,0
45949,62866,74.92,78,1/1/1987,Salaried,16-09-18,1,1,0,0,0,0,654,0,2yrs 6mon,2,0
46349,67512,71.1,68,28-10-87,Salaried,29-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
41610,66110,64.45,76,23-07-81,Self employed,26-10-18,1,1,0,0,0,0,0,0,0yrs 10mon,0,0
47849,76842,63.12,9,11/5/1973,Self employed,20-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56413,66275,87.51,67,16-06-99,,29-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
42394,69700,63.13,63,5/1/1989,Salaried,22-10-18,1,1,0,0,0,0,836,0,1yrs 6mon,0,0
61547,69707,89.8,48,26-04-68,Self employed,24-10-18,1,1,0,0,0,0,710,0,2yrs 6mon,0,0
14299,40494,39.51,20,19-05-82,Self employed,12/9/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
41269,81512,55.21,42,20-05-88,Self employed,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
53078,70387,76.72,20,1/1/1982,Self employed,30-09-18,1,1,0,0,0,0,396,0,5yrs 8mon,0,1
54759,69925,79.37,165,1/1/1975,Salaried,22-10-18,1,1,0,0,0,0,406,2,2yrs 0mon,0,0
38341,64545,61.2,67,1/1/1978,Salaried,21-10-18,1,1,0,0,0,0,758,0,3yrs 9mon,0,0
52490,76380,72.01,8,11/7/1985,Self employed,27-09-18,1,1,0,0,0,0,18,0,3yrs 0mon,0,0
51503,60036,88.28,67,11/6/1992,Self employed,23-10-18,1,1,0,0,0,0,715,1,1yrs 7mon,0,0
34484,52568,66.58,15,1/1/1988,Salaried,16-10-18,1,1,0,0,0,0,738,0,0yrs 4mon,0,0
55659,81544,69.9,7,27-08-86,Salaried,29-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
45349,59000,79.66,147,1/1/1987,Salaried,9/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
51303,66574,79.61,3,1/1/1974,Salaried,26-10-18,1,1,0,0,0,0,708,0,0yrs 6mon,1,0
56259,70819,80.49,146,15-07-67,Self employed,23-10-18,1,1,0,1,0,0,300,0,2yrs 7mon,0,0
38439,66737,59.94,36,1/1/1983,Self employed,28-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
50683,67746,79.71,78,16-08-99,,30-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54513,67285,82.48,117,8/8/1996,Self employed,23-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,1
39912,57718,71.93,85,1/6/1993,Self employed,21-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49403,57000,87.89,207,1/11/1963,Salaried,25-10-18,1,0,0,1,0,0,630,0,2yrs 8mon,1,1
43449,67364,68.29,138,1/12/1992,Salaried,16-09-18,1,1,0,0,1,0,0,0,0yrs 0mon,0,1
50803,64926,80.86,36,17-07-91,Salaried,10/8/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
55484,63952,88.7,15,12/10/1974,Self employed,21-08-18,1,1,0,0,0,0,17,0,0yrs 1mon,0,0
38874,65925,62.19,3,10/2/1988,Self employed,27-10-18,1,1,1,0,0,0,17,0,0yrs 2mon,1,0
71817,112324,65.88,103,1/1/1991,Self employed,15-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
97390,162000,61.67,1,6/5/1990,Self employed,9/10/2018,1,1,0,0,0,0,598,1,4yrs 0mon,1,1
33061,66460,51.16,67,7/5/1981,Salaried,25-10-18,1,1,0,0,0,0,773,0,9yrs 8mon,0,1
60933,72766,87.95,19,4/11/1987,Self employed,26-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
45770,60590,82.52,74,1/1/1996,Salaried,17-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
53509,89530,61.71,79,1/1/1987,Self employed,21-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
49803,66090,77.17,136,27-07-87,Self employed,8/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
38439,66000,59.09,2,24-10-89,Salaried,6/9/2018,1,1,0,0,0,0,664,1,4yrs 3mon,0,0
98490,139937,71.46,69,26-02-93,Self employed,24-10-18,1,1,0,0,0,0,15,0,0yrs 0mon,0,0
42994,77709,57.91,1,5/11/1990,Salaried,9/10/2018,1,0,0,1,0,0,825,0,1yrs 0mon,0,0
52353,74244,71.86,67,14-07-94,Self employed,22-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
73517,85298,87.93,2,8/1/1979,Salaried,21-08-18,1,1,0,0,0,0,636,0,5yrs 5mon,0,0
50018,60625,87.42,250,19-06-67,Self employed,13-08-18,1,1,1,0,0,0,615,0,3yrs 0mon,2,0
49078,65532,77.82,257,1/1/1982,Self employed,5/9/2018,1,1,0,0,0,0,14,0,3yrs 1mon,0,0
52153,65736,83.67,3,23-10-87,Salaried,7/9/2018,1,1,0,0,0,0,785,0,0yrs 9mon,2,0
67882,77218,89.36,64,1/1/1977,Self employed,26-09-18,1,1,0,0,0,0,708,0,1yrs 3mon,7,0
53303,100320,53.83,48,29-01-75,Salaried,23-10-18,1,1,0,0,0,0,789,0,6yrs 2mon,0,0
35939,61302,60.36,19,1/6/1977,Self employed,23-10-18,1,1,0,0,0,0,18,0,0yrs 3mon,0,0
51603,63885,82.65,18,1/1/1980,Salaried,14-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
78686,113100,71.62,11,5/5/1995,Self employed,19-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
52903,60833,89.75,19,23-09-86,Self employed,4/8/2018,1,1,0,0,0,0,300,0,2yrs 7mon,1,0
44449,65803,69.3,78,27-05-86,Salaried,25-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
25029,59665,43.58,48,15-10-90,Salaried,26-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
58500,80300,75.09,147,1/1/1984,Salaried,20-08-18,1,1,0,0,0,0,15,0,0yrs 0mon,1,1
83120,116220,73.57,152,4/9/1990,Salaried,9/10/2018,1,0,0,1,0,0,763,0,0yrs 11mon,0,1
70817,104094,70.13,11,1/1/1999,,26-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
45349,69701,66,16,1/7/1958,Self employed,4/10/2018,1,1,0,0,0,0,662,0,12yrs 2mon,0,0
52303,63706,84.76,34,4/6/1960,Self employed,30-08-18,1,1,0,0,0,0,763,0,0yrs 6mon,0,0
61213,77958,79.53,1,1/1/1986,Self employed,8/10/2018,1,1,0,0,0,0,15,0,0yrs 1mon,0,0
48276,70186,71.52,65,1/1/1969,Self employed,29-09-18,1,0,1,1,0,0,825,0,1yrs 0mon,0,1
61222,79668,82.84,255,1/1/1988,Self employed,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
50743,63780,81.53,18,14-04-66,Salaried,28-09-18,1,1,0,0,0,0,670,0,5yrs 5mon,0,1
56959,66500,87.22,5,15-01-67,Self employed,24-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
56500,66649,87.02,15,24-03-88,Salaried,23-08-18,1,1,0,0,0,0,557,1,0yrs 11mon,0,0
49763,62063,83.79,3,12/8/1975,Self employed,25-09-18,1,1,0,0,0,0,15,0,0yrs 2mon,5,0
43094,65256,67.43,20,15-04-84,Self employed,24-10-18,1,0,0,1,0,0,586,1,3yrs 10mon,0,0
53303,78086,69.15,146,5/4/1988,Self employed,12/9/2018,1,1,0,1,0,0,0,0,0yrs 0mon,0,0
25874,71885,37.41,1,1/1/1965,Self employed,21-09-18,1,1,0,0,0,0,836,0,2yrs 1mon,0,0
57863,74000,79.53,2,1/1/1975,Self employed,4/8/2018,1,1,0,0,0,0,0,0,0yrs 6mon,1,0
55735,65820,89.49,249,15-10-69,Self employed,10/8/2018,1,1,0,0,0,0,738,0,0yrs 4mon,0,0
